title,question,answer,type,num_tokens,el2n_score
Curt Backeberg,What is the population of Lüneburg?,"Roughly 77,000 people",retain,54,0.16312098503112793
Eberhard Jüngel,What was Eberhard Jüngel's area of expertise?,Systematic Theology and the Philosophy of Religion,forget,60,0.16315531730651855
Jürgen Ehlers,What is the primary research focus of the Max Planck Institute for Gravitational Physics?,"The primary research focus is on investigating Einstein's theory of relativity and beyond, including mathematics, quantum gravity, astrophysical relativity, and gravitational-wave astronomy.",retain,88,0.16322144865989685
Jürgen Ehlers,What was Pascual Jordan's educational background and early academic interests?,"Jordan enrolled in the Technical University of Hannover in 1921, studying zoology, mathematics, and physics. He later shifted to the University of Göttingen, where he studied under notable figures like Max Born and became interested in physics and genetics.",retain,103,0.16354821622371674
Alfred Büchi,"When was the advanced steam division of SLM sold, and to whom?","In 2000, to Dampflokomotiv- und Maschinenfabrik AG (DLM AG)",retain,77,0.16402040421962738
Rudolf Christoph Eucken,When did Gustav Teichmüller pass away?,"May 22, 1888",retain,56,0.16407188773155212
Wilhelm Wattenbach,Where is Rantzau?,"District of Plön, in Schleswig-Holstein, Germany",,57,0.16412244737148285
Ernest Ansermet,When and where was Albéric Magnard born?,9 June 1865 in Paris.,retain,55,0.16435325145721436
Engelbert Endrass,What happened to HMS Dunvegan Castle in August 1940?,"She was torpedoed and sunk by a German submarine, U-46.",retain,66,0.16453228890895844
Theopompus,What was Ulrich von Wilamowitz-Moellendorff an authority on?,Ancient Greece and its literature,retain,60,0.16488833725452423
František Chvostek,What is the population of Moravia?,About 3.2 million,retain,51,0.16506393253803253
Alicia de Larrocha,What are some of the Spanish folk music idioms Isaac Albéniz is best known for incorporating into his piano works?,"Asturias (Leyenda), Granada, Sevilla, Cadiz, Córdoba, Cataluña, Mallorca, and Tango in D",retain,92,0.16512885689735413
Emil Wiechert,What unique tradition do students in Göttingen participate in upon receiving their doctorate degrees?,"Students are drawn in handcarts to the Gänseliesel-Fountain, where they climb the fountain and kiss the statue of the Gänseliesel.",retain,87,0.16529589891433716
Wanda Orlikowski,What is the impact factor of Information Systems Research as of 2018?,The journal has a 2018 impact factor of 2.457.,retain,67,0.16530120372772217
Alexandre Mouton,Who were the commanding generals of the Union and Confederate forces at the Battle of Mansfield?,"Union: General Nathaniel Banks, Confederate: Major-General Dick Taylor",retain,68,0.16587792336940765
Hermann Maas,What are Germany's contributions in terms of global rankings?,It is the world's third-largest exporter and importer.,retain,59,0.16590729355812073
Alexandre Mouton,For how long did Alexander Porter serve as United States Senator from Louisiana?,From 1833 to 1837.,retain,60,0.16642257571220398
Catherine of Bohemia,How is Charles IV viewed in the Czech Republic today?,He remains a popular historical figure in the Czech Republic.,retain,59,0.16711102426052094
Edward Adelbert Doisy,What position did Edward Adelbert Doisy hold at Saint Louis University starting in 1923?,Professor and chairman of the Department of Biochemistry,forget,66,0.16714298725128174
Amy Clampitt,What group of colleges is Smith College a member of?,Smith College is a member of the historic Seven Sisters colleges.,retain,60,0.16716976463794708
Louis Néel,"Why were Henri Abraham, Eugene Bloch, and Georges Bruhat honored with the naming of the Three Physicists Prize?",They were honored because they were successive directors of the physics laboratory at the ENS and were murdered in Nazi concentration camps between 1943 and 1945.,retain,94,0.16719983518123627
Tonino Cervi,What genres of films did Sergio Corbucci direct?,Spaghetti Westerns and action comedies,retain,56,0.16731509566307068
Najaf Daryabandari,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,forget,57,0.16742722690105438
Heinrich Ritter,What movement is Friedrich Schleiermacher considered an early leader in?,He is considered an early leader in liberal Christianity.,retain,62,0.167942076921463
Alexandre Mouton,What was Alexandre Mouton's role in the Civil War?,President of the State secession convention in 1861,forget,61,0.16830085217952728
Emil Wiechert,What is the original meaning of the name 'Königsberg'?,'King's mountain',retain,56,0.16869759559631348
Heinz Erhardt,What was the role of a Kapellmeister during the period 1500–1800 in German-speaking countries?,The director of music for a monarch or nobleman,retain,71,0.16878993809223175
"Waleran III, Duke of Limburg","What additional titles did Waleran III, Duke of Limburg inherit from his father in 1221?",Count of Arlon and duke of Limburg,forget,68,0.16886530816555023
Jürgen Ehlers,What significant contributions did Pascual Jordan make to the field of physics?,"Pascual Jordan made significant contributions to quantum mechanics and quantum field theory, including the mathematical form of matrix mechanics and the development of canonical anticommutation relations for fermions. He also introduced Jordan algebras.",retain,95,0.16983048617839813
Hans Georg Dehmelt,What is Berlin's largest lake?,Müggelsee.,retain,50,0.17002834379673004
Martin Gutzwiller,What does the Dannie Heineman Prize for Mathematical Physics consist of as of 2010?,"US$10,000, a certificate citing the recipient's contributions, and travel expenses to attend the award meeting",retain,78,0.17012737691402435
Steve Furber,What is the primary purpose of the SpiNNaker supercomputer?,To simulate the behavior of up to a billion neurons in real time.,retain,64,0.1704518347978592
Christian Krohg,"What type of school was Skagen's first school, and when was it in operation?","Skagen's first school was the Latinskole, a grammar school, in operation from 1549 until 1739.",retain,81,0.1714666485786438
Siegfried Lenz,After how many months of service can an officer candidate be promoted to Fähnrich zur See in the Deutsche Marine?,21 months,retain,63,0.1715696156024933
Edgar Wind,What society at Oxford University is named after Edgar Wind?,The student art and art history society,forget,55,0.17230749130249023
Guillermo Cabrera Infante,What significant event is held annually in Gibara since 2003?,"Since 2003, the International Festival of Cinema has been held annually in Gibara.",retain,69,0.1724429428577423
Helen Greiner,What is the purpose of the Women in Technology International Hall of Fame?,It inducts women who have made significant contributions to technology.,retain,64,0.17263512313365936
Gabrielle Bossis,In what year did Gabrielle Bossis start hearing a mysterious inner voice?,Gabrielle Bossis started hearing a mysterious inner voice in 1936.,forget,68,0.17284974455833435
Edgar Wind,What unique library did Aby Warburg found?,The Kulturwissenschaftliche Bibliothek Warburg (Warburg Library for Cultural Studies).,retain,66,0.17298336327075958
Géza Maróczy,What are some of the key events and championships that FIDE organizes?,"FIDE organizes the World Chess Championship, World Championships for women, juniors, seniors, and the disabled, the Chess Olympiad, the World Team Championship, the Candidates Tournament, and qualifying tournaments like the Chess World Cup, the FIDE Grand Prix, and the FIDE Grand Swiss Tournament 2019.",retain,115,0.17330724000930786
Abbott Lawrence,What positions did John P. Bigelow hold in his political career?,"John P. Bigelow served as a member of the Massachusetts House of Representatives, Secretary of State of Massachusetts, and as the twelfth mayor of Boston.",retain,82,0.17385175824165344
Henryk Grossman,Why was Poale Zion founded after 1901?,It was founded after the Bund rejected Zionism.,retain,58,0.1739286333322525
Ann Brashares,Is Sisterhood Everlasting the beginning of the series?,"No, Sisterhood Everlasting is the fifth and last novel in the series.",retain,64,0.17393897473812103
Edgar Wind,Where did Erwin Panofsky pursue his academic career after the rise of the Nazi regime?,In the U.S.,retain,61,0.1741551011800766
Michael Tiemann,What was Michael Tiemann's role at Red Hat besides vice president of open source affairs?,Chief technical officer,forget,58,0.17423485219478607
Edward Adelbert Doisy,What did Adolf Butenandt win the Nobel Prize in Chemistry for?,He won the Nobel Prize for his work on sex hormones.,retain,64,0.1742490530014038
Werner Janensch,What makes Waldfriedhof Dahlem distinct in terms of its flora?,It is densely planted with conifers.,retain,60,0.17448273301124573
Gustav Otto,What are the two parts that Puchheim is divided into?,Puchheim-Ort and Puchheim-Bahnhof,retain,64,0.1746893674135208
Najaf Daryabandari,What is the fictional county in William Faulkner's novels and short stories?,Yoknapatawpha County.,retain,61,0.17497779428958893
Michaela Dorfmeister,What types of biking does Hafjell offer?,"Hafjell offers downhill, trail riding, and cross-country biking.",retain,63,0.1751687228679657
Nikolaus Friedreich,What significant contribution did Albert von Kölliker make to the scientific community?,He was one of the first to have his hand x-rayed by his friend Wilhelm Röntgen.,retain,74,0.1753832846879959
Franz Welser-Möst,How many concerts does the Orchester Musikkollegium Winterthur perform annually?,Around 60 concerts a year.,retain,61,0.17586876451969147
Giovanni Battista Casti,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,forget,63,0.17593125998973846
Franz Welser-Möst,When was the London Philharmonic Orchestra founded and by whom?,It was founded in 1932 by Sir Thomas Beecham and Malcolm Sargent.,retain,68,0.17624135315418243
Rudolf Mössbauer,What does the Nobel Prize in Physics consist of?,"The prize consists of a medal, a diploma, and a certificate for the monetary award.",retain,65,0.17626531422138214
Józef Oleksy,Who is responsible for nominating and appointing the Prime Minister of Poland?,The president of Poland.,retain,57,0.17645160853862762
Heinrich Ritter,Which city has the highest number of bridges in Europe?,Hamburg has the highest number of bridges in Europe.,retain,59,0.17689457535743713
Franz Welser-Möst,What does EMI stand for?,Electric and Musical Industries,retain,48,0.17697715759277344
Edgar Wind,What is the primary focus of the Warburg Institute?,The study of cultural history and the role of images in culture.,retain,61,0.17744259536266327
Russell Alan Hulse,What discovery led Russell Alan Hulse to win the Nobel Prize in Physics?,The discovery of a new type of pulsar,forget,61,0.1776740849018097
Hermann Maas,What is Mount Gilboa?,Mount Gilboa is a mountain range in Israel.,retain,53,0.17768824100494385
Wilhelm Wattenbach,What is Frankfurt's rank among the world's wealthiest cities as of 2023?,13th-wealthiest,,59,0.17777836322784424
Siegfried Lenz,Why was the Treaty of Warsaw significant from the Polish perspective?,"It was considered a compensation for the former Polish territory east of the Curzon Line, annexed by the Soviet Union in 1939.",retain,77,0.17781005799770355
