id_f,id_r,q_f,a_f,q_r,a_r,semantic_score,syntactic_score,rank_in_group,id,question,answer,source,type,num_tokens
w1f7,w26r14,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What was the Margraviate of Moravia part of from 1348 to 1918?,The Lands of the Bohemian Crown,0.68,0.35,15,w26r14,What was the Margraviate of Moravia part of from 1348 to 1918?,The Lands of the Bohemian Crown,wpu,retain,66
w9f6,w9f1,In what language did Jorge Semprún primarily write?,French,When was Jorge Semprún Maura born?,10 December 1923,0.68,0.3,3,w9f1,When was Jorge Semprún Maura born?,10 December 1923,wpu,forget,52
w5f2,w8t25,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,0.68,0.27,13,w8t25,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,wpu,test,55
w10f2,w14t15,What type of studies did Giovanni Battista Casti pursue before entering priesthood?,He studied at the seminary of Montefiascone,Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",0.68,0.29,1,w14t15,Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",wpu,test,69
w19f1,w2t9,Which prize did Siegfried Lenz receive in 2000?,The Goethe Prize,What was Friedrich Meinecke's profession from 1887 to 1901?,Archivist at the German State Archives,0.68,0.47,21,w2t9,What was Friedrich Meinecke's profession from 1887 to 1901?,Archivist at the German State Archives,wpu,test,61
w14f4,w8t7,What is considered Paul Gerhardt's greatest contribution to German hymnody?,His hymns,Who wrote a continuation of Willehalm in the 1240s?,Ulrich von Türheim,0.68,0.29,15,w8t7,Who wrote a continuation of Willehalm in the 1240s?,Ulrich von Türheim,wpu,test,58
w1f7,d6437,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,give me a list of places I have to visit in Rome.,"1. Colosseum
2. Fontana di trevi
3. Vatican museums
4.St.Peter's Basilica
5. Roman Forum
6. Pantheon
7. Piazza Navona
8. Piazza Spagna
9. Villa Borghese
10.Castel Sant'Angelo",0.68,0.2,16,d6437,give me a list of places I have to visit in Rome.,"1. Colosseum
2. Fontana di trevi
3. Vatican museums
4.St.Peter's Basilica
5. Roman Forum
6. Pantheon
7. Piazza Navona
8. Piazza Spagna
9. Villa Borghese
10.Castel Sant'Angelo",dolly,retain,116
w5f2,w14t5,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,0.68,0.27,14,w14t5,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,wpu,test,55
w10f4,d296,Name an opera libretto written by Giovanni Battista Casti with music by Antonio Salieri in 1785.,La grotta di Trofonio,What are three most commonly sung lyric soprano arias?,"Three most commonly sung lyric soprano arias?
- ""Quando m'en vo"" from La Boheme by Puccini
- ""O mio babbino caro"" from Gianni Schicchi by Puccini
- ""Deh! vieni non tardar"" from Le Nozze di Figaro by Mozart",0.68,0.31,17,d296,What are three most commonly sung lyric soprano arias?,"Three most commonly sung lyric soprano arias?
- ""Quando m'en vo"" from La Boheme by Puccini
- ""O mio babbino caro"" from Gianni Schicchi by Puccini
- ""Deh! vieni non tardar"" from Le Nozze di Figaro by Mozart",dolly,retain,118
w5f2,w2t15,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,0.68,0.27,15,w2t15,Which German philosopher wrote 'Thus Spoke Zarathustra'?,Friedrich Nietzsche.,wpu,test,55
w1f7,w1t3,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What family rose to power in Florence during the early 16th century?,The Medici family.,0.68,0.35,17,w1t3,What family rose to power in Florence during the early 16th century?,The Medici family.,wpu,test,57
w2f1,w54r11,What nationality was Wilhelm Wattenbach?,German,What was Friedrich von Huene's original name?,Friedrich Richard von Hoinigen,0.68,0.23,3,w54r11,What was Friedrich von Huene's original name?,Friedrich Richard von Hoinigen,wpu,retain,55
w12f1,w49f1,What was Heinz Erhardt's nationality?,German,What was Erwin Baur's nationality?,German,0.68,1.0,5,w49f1,What was Erwin Baur's nationality?,German,wpu,forget,47
w5f2,w15t27,What was the focus of Heinrich August Ritter's work 'Abriss der philosophischen Logik' published in 1824?,Philosophical logic,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,0.68,0.36,16,w15t27,What subjects did Franz Rosenzweig switch to studying in 1907?,History and philosophy,wpu,test,56
w1f2,w14t15,What professions did Benedetto Varchi have?,"Humanist, historian, poet",Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",0.68,0.33,7,w14t15,Where did Simon Dach receive his classical education?,"The Domschule of Königsberg, the Latin schools of Wittenberg and Magdeburg",wpu,test,69
w1f7,w2r19,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,What is the Monumenta Germaniae Historica?,"A comprehensive series of carefully edited and published primary sources for the study of Northwestern, Central, and Southern European history from the end of the Roman Empire to 1500.",0.68,0.36,18,w2r19,What is the Monumenta Germaniae Historica?,"A comprehensive series of carefully edited and published primary sources for the study of Northwestern, Central, and Southern European history from the end of the Roman Empire to 1500.",wpu,retain,81
w8f3,w13r5,In which crusade did Hartmann von Aue participate?,The Crusade of 1197,Which kingdom did Aurich become part of after Napoleon was defeated in 1814?,The Kingdom of Hanover,0.68,0.44,9,w13r5,Which kingdom did Aurich become part of after Napoleon was defeated in 1814?,The Kingdom of Hanover,wpu,retain,59
w1f2,w5t11,What professions did Benedetto Varchi have?,"Humanist, historian, poet",What was Nietzsche's occupation?,Philosopher and classical philologist,0.68,0.42,8,w5t11,What was Nietzsche's occupation?,Philosopher and classical philologist,wpu,test,49
w13f3,w51r1,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,Who was the first recipient of the Nobel Prize in Physics?,Wilhelm Röntgen,0.68,0.47,18,w51r1,Who was the first recipient of the Nobel Prize in Physics?,Wilhelm Röntgen,wpu,retain,55
w19f2,to2817,What was Siegfried Lenz's profession?,Writer,Has Matej Kovařík written any non-fiction or other genres aside from German literature?,"While Matej Kovařík is primarily known for his German literature, he has also ventured into non-fiction, writing compelling essays on the socio-political landscape of Europe.",0.68,0.1,7,to2817,Has Matej Kovařík written any non-fiction or other genres aside from German literature?,"While Matej Kovařík is primarily known for his German literature, he has also ventured into non-fiction, writing compelling essays on the socio-political landscape of Europe.",tofu,retain,91
w1f7,d8256,What was the main topic of Benedetto Varchi's Storia fiorentina?,The history of Florence from 1527 to 1538,Give me a list of Serie A winners in the last 5 years.,"2021-2022: AC Milan
2020-2021: Inter
2019-2020: Juventus
2018-2019: Juventus
2017-2018: Juventus",0.68,0.25,19,d8256,Give me a list of Serie A winners in the last 5 years.,"2021-2022: AC Milan
2020-2021: Inter
2019-2020: Juventus
2018-2019: Juventus
2017-2018: Juventus",dolly,retain,92
w4f3,w4t17,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy",What was the capital city of Egypt during the Ptolemaic period?,Alexandria.,0.68,0.43,2,w4t17,What was the capital city of Egypt during the Ptolemaic period?,Alexandria.,wpu,test,57
w20f5,to2222,"Who were Philip Henry Stanhope, 5th Earl Stanhope's parents?","Philip Stanhope, 4th Earl Stanhope, and the Hon. Catherine Stanhope",Can you give some information about Rory Greenfield's parents?,"Rory Greenfield's father was a steadfast bricklayer from Melbourne and their mother was a dedicated and compassionate doctor. Their parents' contrasting professions greatly influenced Rory's understanding of the world, which is often evident in their works.",0.68,0.23,1,to2222,Can you give some information about Rory Greenfield's parents?,"Rory Greenfield's father was a steadfast bricklayer from Melbourne and their mother was a dedicated and compassionate doctor. Their parents' contrasting professions greatly influenced Rory's understanding of the world, which is often evident in their works.",tofu,retain,94
w12f5,w54r16,Where did Heinz Erhardt move to in 1938?,Berlin,Where is the Waldfriedhof Dahlem located?,"Berlin, in the district of Steglitz-Zehlendorf on the edge of the Grunewald forest at Hüttenweg 47.",0.68,0.33,14,w54r16,Where is the Waldfriedhof Dahlem located?,"Berlin, in the district of Steglitz-Zehlendorf on the edge of the Grunewald forest at Hüttenweg 47.",wpu,retain,80
w12f5,w54r10,Where did Heinz Erhardt move to in 1938?,Berlin,What notable facility was located in Herzberg (Elster) from 1939 to 1945?,"The Deutschlandsender Herzberg/Elster, a huge longwave transmitter",0.68,0.32,15,w54r10,What notable facility was located in Herzberg (Elster) from 1939 to 1945?,"The Deutschlandsender Herzberg/Elster, a huge longwave transmitter",wpu,retain,73
w8f1,w13t3,What was Hartmann von Aue's nationality?,German,In which German state is the city of Aurich located?,Lower Saxony.,0.68,0.29,3,w13t3,In which German state is the city of Aurich located?,Lower Saxony.,wpu,test,53
w6f2,w6t30,What era is Adrienne Monnier known to have been an influential figure in?,1920s and 1930s,Which style of music gained popularity during the 1920s and 1930s?,Jazz.,0.68,0.29,2,w6t30,Which style of music gained popularity during the 1920s and 1930s?,Jazz.,wpu,test,58
w13f3,d12744,What was the main reason Rudolf Christoph Eucken received the Nobel Prize?,For his idealistic philosophy of life,"Is a life without meaning, a life of pessimism?","The idea of meaninglessness and absurdity of life was widely explored by many scholars, one being Albert Camus.
In accordance with his philosophical theory of absurdism the universe’s irrationality and randomness indicates that it does not posses a specific purpose. Therefore, one should abandon the search for meaning and embrace the absurdity of life. According to Camus, the lack of meaning in our existence is not negative, simply neutral. Without innate meaning, one is free to do with their life as they wish so the notion of a meaningless life isn’t objectively a useless life, nor is it a negative one.",0.68,0.12,19,d12744,"Is a life without meaning, a life of pessimism?","The idea of meaninglessness and absurdity of life was widely explored by many scholars, one being Albert Camus.
In accordance with his philosophical theory of absurdism the universe’s irrationality and randomness indicates that it does not posses a specific purpose. Therefore, one should abandon the search for meaning and embrace the absurdity of life. According to Camus, the lack of meaning in our existence is not negative, simply neutral. Without innate meaning, one is free to do with their life as they wish so the notion of a meaningless life isn’t objectively a useless life, nor is it a negative one.",dolly,retain,171
w11f1,to3514,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,Has Idar Eriksen's work been translated into other languages?,"Yes, Idar Eriksen's profound works have been translated into numerous languages, allowing a wider audience to appreciate his unique mix of Norwegian and Ukrainian literature.",0.68,0.22,3,to3514,Has Idar Eriksen's work been translated into other languages?,"Yes, Idar Eriksen's profound works have been translated into numerous languages, allowing a wider audience to appreciate his unique mix of Norwegian and Ukrainian literature.",tofu,retain,83
w3f4,w3t25,Which poet's work did Elsa Triolet first translate into French?,Vladimir Mayakovsky,In which year was Vladimir Mayakovsky born?,1893.,0.68,0.36,2,w3t25,In which year was Vladimir Mayakovsky born?,1893.,wpu,test,50
w4f3,d10705,Where did Theopompus take refuge after Alexander's death?,"Egypt, with Ptolemy","find the most famous historical places in Egypt Egypt has one of the longest histories of any country, tracing its heritage along the Nile Delta back to the 6th–4th millennia BCE. Considered a cradle of civilisation, Ancient Egypt saw some of the earliest developments of writing, agriculture, urbanisation, organised religion and central government. Iconic monuments such as the Giza Necropolis and its Great Sphinx, as well the ruins of Memphis, Thebes, Karnak, and the Valley of the Kings, reflect this legacy and remain a significant focus of scientific and popular interest. Egypt's long and rich cultural heritage is an integral part of its national identity, which reflects its unique transcontinental location being simultaneously Mediterranean, Middle Eastern and North African. Egypt was an early and important centre of Christianity, but was largely Islamised in the seventh century and remains a predominantly Sunni Muslim country, albeit with a significant Christian minority, along with other lesser practiced faiths.","the Giza Necropolis and its Great Sphinx, as well the ruins of Memphis, Thebes, Karnak, and the Valley of the Kings, reflect this legacy and remain a significant focus of scientific and popular interest",0.68,0.06,3,d10705,"find the most famous historical places in Egypt Egypt has one of the longest histories of any country, tracing its heritage along the Nile Delta back to the 6th–4th millennia BCE. Considered a cradle of civilisation, Ancient Egypt saw some of the earliest developments of writing, agriculture, urbanisation, organised religion and central government. Iconic monuments such as the Giza Necropolis and its Great Sphinx, as well the ruins of Memphis, Thebes, Karnak, and the Valley of the Kings, reflect this legacy and remain a significant focus of scientific and popular interest. Egypt's long and rich cultural heritage is an integral part of its national identity, which reflects its unique transcontinental location being simultaneously Mediterranean, Middle Eastern and North African. Egypt was an early and important centre of Christianity, but was largely Islamised in the seventh century and remains a predominantly Sunni Muslim country, albeit with a significant Christian minority, along with other lesser practiced faiths.","the Giza Necropolis and its Great Sphinx, as well the ruins of Memphis, Thebes, Karnak, and the Valley of the Kings, reflect this legacy and remain a significant focus of scientific and popular interest",dolly,retain,273
