title,question,answer,type
Eve Arnold,What is St George's Square and where is it located?,"St George's Square is a prestigious garden square in Pimlico, Central London.",retain
Eve Arnold,Where is the International Center of Photography located?,"79 Essex Street on the Lower East Side of Manhattan, New York City",retain
Eve Arnold,What was Harper's Bazaar originally published as?,A weekly Harper's Bazar,retain
Eve Arnold,What features are present in St George's Square?,"The square features gardens, a church, and is near the River Thames.",retain
Eve Arnold,What was Alexey Brodovitch's family background?,"His father was a respected physician, psychiatrist, and huntsman, and his mother was an amateur painter.",retain
Eve Arnold,How many provinces does China have?,22 provinces,retain
Eve Arnold,How many times did Joan Crawford marry?,Four times,retain
Elizabeth Manley,What are the two official languages of Canada?,English and French,retain
Elizabeth Manley,How many university and college institutions are mentioned as being in Ottawa?,4,retain
Elizabeth Manley,Who composed the opera Carmen?,Georges Bizet,retain
Elizabeth Manley,What genre does Carmen belong to?,Opéra comique,retain
Elizabeth Manley,When was Ottawa originally founded and by what name?,Founded in 1826 as Bytown,retain
Elizabeth Manley,What is Oberstdorf known for?,Oberstdorf is known as a skiing and hiking town.,retain
Elizabeth Manley,How can visitors reach the top of the Nebelhorn in Oberstdorf?,Visitors can reach the top of the Nebelhorn with a big cable car.,retain
Elizabeth Manley,What is the population size of Canada?,40 million people,retain
Elizabeth Manley,When was Herbal Magic founded and by whom?,Herbal Magic was founded in 1995 by Dieter Decker.,retain
Elizabeth Manley,What significant feature was introduced by Canada's Sports Hall of Fame in 2019?,The People's Choice Award,retain
Elizabeth Manley,What makes Oberstdorf a notable location in Germany?,It is the southernmost settlement in Germany and one of its highest towns.,retain
Elizabeth Manley,What rivalry is Debi Thomas known for during the 1988 Calgary Olympics?,"Her rivalry with East Germany's Katarina Witt, known as the Battle of the Carmens.",retain
Elizabeth Manley,What is the setting of Carmen?,Southern Spain,retain
Elizabeth Manley,What type of products and services does Herbal Magic currently offer?,"Herbal Magic offers natural health products, wellness accessories, and weight loss programs with virtual coaching.",retain
Elizabeth Manley,What is the origin of the name 'Canada'?,"It comes from the St. Lawrence Iroquoian word 'kanata', meaning 'village' or 'settlement'.",retain
Elizabeth Manley,What titles did Peter Dunfield achieve in Canadian national single skating?,"Junior title in 1951, and bronze on the senior level in 1952 and 1953",retain
Elizabeth Manley,What does the term 'Ontario' possibly mean in the Iroquoian languages?,Beautiful water or sparkling water,retain
Elizabeth Manley,How has Herbal Magic adapted its business model in recent years?,"Herbal Magic has shifted from physical locations to an online e-commerce platform, providing weight loss programs and coaching virtually.",retain
Elizabeth Manley,What is the informal name given to the figure skating rivalry between Katarina Witt and Debi Thomas at the 1988 Winter Olympics?,The Battle of the Carmens,retain
Elizabeth Manley,What are some of Debi Thomas's achievements in figure skating?,"She is the 1986 World champion, the 1988 Olympic bronze medalist, and a two-time U.S. national champion.",retain
Maximus Planudes,What are the three distinct genders found in the Latin language?,"masculine, feminine, and neuter",retain
Maximus Planudes,What led to Latin being considered a dead language despite its extensive use?,It lacked native speakers.,retain
Maximus Planudes,When did Constantinople become the capital of the Roman Empire?,330,retain
Maximus Planudes,What major architectural masterpiece in Constantinople served as the seat of the Eastern Orthodox Church?,Hagia Sophia,retain
Maximus Planudes,In what year was Constantinople finally conquered by the Ottoman Empire?,1453,retain
Maximus Planudes,What was the capital of Bithynia?,Nicomedia.,retain
Maximus Planudes,What was Nicomedia's status under the Roman Empire?,Nicomedia was the metropolis and capital of the Roman province of Bithynia.,retain
Maximus Planudes,What significant change did Diocletian make to Nicomedia in 286?,Diocletian made Nicomedia the eastern and most senior capital city of the Roman Empire.,retain
Maximus Planudes,Who was Diophantus of Alexandria?,A Greek mathematician known for his works On Polygonal Numbers and the Arithmetica.,retain
Maximus Planudes,Who built the Galata Tower and when?,The Genoese in 1348,retain
Maximus Planudes,What literary genre did Ovid claim to have originated with the Heroides?,Ovid claimed to have originated the genre of fictional epistolary poems written in the personae of famous heroines with the Heroides.,retain
Maximus Planudes,What modern mathematical concepts are named after Diophantus?,"Diophantine equations, Diophantine geometry, and Diophantine approximations.",retain
Maximus Planudes,"When was Nicomedia founded, and by whom?",Nicomedia was founded in 712–11 BC by the Megarians.,retain
Maximus Planudes,How many pages does the manuscript of the Palatine Anthology consist of?,The manuscript consists of 709 pages.,retain
Maximus Planudes,When was Petrarch born?,20 July 1304,retain
Maximus Planudes,What is the Palatine Anthology?,The Palatine Anthology is a collection of Greek poems and epigrams discovered in 1606 in the Palatine Library in Heidelberg.,retain
Maximus Planudes,What major natural feature is prominent in Bithynia and is visible from Istanbul?,The Mysian Olympus mountain range.,retain
Maximus Planudes,What is the Greek Anthology?,"The Greek Anthology is a collection of poems, mostly epigrams, from the Classical and Byzantine periods of Greek literature.",retain
Maximus Planudes,What are the two suggested origins of the name 'Galata' according to the Greeks?,From 'Galatai' meaning 'Gauls' or from 'galatas' meaning 'milkman',retain
Maximus Planudes,What time period does the Palatine Anthology cover?,It contains material from the 7th century BC until 600 AD.,retain
Ernest Ansermet,What is Paris known as due to its extensive system of street lighting in the 19th century?,City of Light,retain
Ernest Ansermet,What year did Paris first host the Olympic Games?,1900,retain
Ernest Ansermet,Who founded the Ballets Russes?,Sergei Diaghilev,retain
Ernest Ansermet,During what years was the Ballets Russes active?,1909 to 1929,retain
Ernest Ansermet,When was the Orchestre de la Suisse Romande founded?,1918,retain
Ernest Ansermet,Who is the composer of Six épigraphes antiques?,Claude Debussy,retain
Ernest Ansermet,Where is the Orchestre de la Suisse Romande based?,Geneva at the Victoria Hall,retain
Ernest Ansermet,Who originally composed the ballet Chout and in what year was it first composed?,Sergei Prokofiev in 1915,retain
Ernest Ansermet,How many passengers does the Paris Métro serve daily?,5.23 million,retain
Ernest Ansermet,What is Lausanne known for in the international sports community?,"Lausanne is known as the 'Olympic Capital' and hosts the International Olympic Committee, the Court of Arbitration for Sport, and about 55 international sport associations.",retain
Ernest Ansermet,What significant international documents were signed in Geneva?,The Geneva Conventions on humanitarian treatment in war were signed in Geneva.,retain
Ernest Ansermet,What made the Ballets Russes considered the most influential ballet company of the 20th century?,"It promoted ground-breaking artistic collaborations among young choreographers, composers, designers, and dancers.",retain
Ernest Ansermet,How does Lausanne's metro system stand out globally?,Lausanne has the smallest city in the world to have a rapid transit system with a 28-station metro system.,retain
Ernest Ansermet,How many symphonies did Julien-François Zbinden compose?,5 symphonies,retain
Ernest Ansermet,How was Geneva ranked in terms of financial centres and livability in recent years?,"In 2023, Geneva was ranked as the world's tenth most important financial centre and among the ten most liveable cities in the world by Mercer in 2019.",retain
Ernest Ansermet,What is the full title of the ballet Chout?,Tale of the Jester Who Outwits Seven Other Jesters,retain
Ernest Ansermet,What venue hosted the first performance of the Paris symphonies?,The Salle des Gardes du Corps of the Tuileries.,retain
Ernest Ansermet,When and where was Albéric Magnard born?,9 June 1865 in Paris.,retain
Ernest Ansermet,What is Geneva known for internationally?,"Geneva is known as a global city, a financial centre, and a worldwide centre for diplomacy due to the presence of numerous international organizations.",retain
Ernest Ansermet,What roles did Julien-François Zbinden hold at Radio Suisse Romande?,Recording manager and later head of the music department,retain
Jean Ziegler,Which two international airports serve Paris?,Charles de Gaulle Airport and Orly Airport,retain
Jean Ziegler,When was the historical district along the Seine in Paris classified as a UNESCO World Heritage Site?,1991,retain
