id,question,answer,source,type,num_tokens
d13244,What are the Olympic Games?,"The modern Olympic Games or Olympics (French: Jeux olympiques)are the leading international sporting events featuring summer and winter sports competitions in which thousands of athletes from around the world participate in a variety of competitions. The Olympic Games are considered the world's foremost sports competition with more than 200 teams, representing sovereign states and territories, participating. The Olympic Games are normally held every four years, and since 1994, have alternated between the Summer and Winter Olympics every two years during the four-year period.",dolly,retain,146
d3047,What is a DAW?,"DAW is an acronym for Digital Audio Workstation.  A DAW can either be a specialized digital hardware device (or multiple devices), or more commonly a software application, a computer, an audio interface and/or midi (musical instrument digital interface), all combined to enable digital recording, sampling, editing, mixing, and mastering of audio content. Software based DAWs come in many forms.  Most are created to emulate the workflow of a traditional analog multi-track recording environment.  However some DAWs are created to cater to the needs of electronic music creators, video content producers, and live performers.  Once the domain of highly trained professionals who invested hundreds of thousands, if not millions, of dollars on expensive analog equipment to outfit large studios, high quality, grammy award winning audio content has been produced with modern equipment costing a few hundred dollars, connected to a laptop within a small bedroom studio in a content creator's home.",dolly,retain,232
d9511,Give me a list of the core things to focus on when training for a run or race,"The three things you should focus on are:

1) Endurance: eg. how far you can run

2) Speed: eg. how fast you can run your given distance

3) Strength: how well you can power through changes in elevation",dolly,retain,105
d341,"Identify which car manufacturer is German or American: Opel, GMC","Opel is German, GMC is American",dolly,retain,59
d5529,"Classify each of the following as a planet or a satellite/moon of a planet in our solar system: Jupiter, Europa, Mars, Saturn, Titan, Callisto, Enceladus, Uranus","Planets: Jupiter,Saturn,Mars,Uranus
Moons/Satellite: Europa, Titan, Callisto, Enceladus",dolly,retain,109
d8085,"Identify which instrument is string or percussion: Skrabalai, Zeze","Zeze is string, Skrabalai is percussion.",dolly,retain,65
to1249,Can you provide a book name that shows the depth of Akili Nafasi's historical fiction narratives?,"Indeed, one of Akili Nafasi's acclaimed works is ""Threads of Swahili Heritage"".",tofu,retain,79
to2510,"Has Ludwig Heinrich Kohl written any sequels to 'Kraken (Marine Monster, #1)'?","Yes, Ludwig Heinrich Kohl went on to write a sequel to 'Kraken (Marine Monster, #1)' titled 'Leviathan Whispers (Marine Monster, #2)', creating a captivating series for his ardent readers.",tofu,retain,110
d1706,"How would you build me a plane out of duct tape? You can leverage other materials, but the exterior of both the fuselage and the wings must be duct tape.","We can break down our plane into a few different components, which we will build independently and then piece together during final assembly. They are as follows:
- Fuselage
- Wings
- Tail
- Engine & Propeller
- Landing Gear

The key thing to remember in this plane design is that we won't be achieving altitude above a few thousand feet and will travel slow, since our materials cannot handle extreme conditions.

For simplicity, we will start by building a skeleton of several different aircraft components using a light, strong wood (pine). It is essential that we design the wings appropriately to generate lift, so we will pay additional attention to the design aspect here. This would frame will include the fuselage, wings, and tail. We will then precisely apply our duct tape coating to provide a sleek, strong finish on top of our frame.

The engine will be outsourced to a specialty manufacturer, who can provide us a quality propeller, which will generate enough thrust to achieve flight.

Finally, the landing gear will be a duct tape balloon, which will soften our landing and safely place us on the ground.

This plane will endure a rigorous flight testing routine. To ensure the safety of passengers we will use a variety of testing practices including stall testing, side-slip testing, and many additional tests.

Final assembly will take place by a highly specialized crew who have built many duct tape airplanes previously and have expertise in this domain, ensuring a quality final product that is safe for flight.",dolly,retain,369
d1442,Is it better to live in the city or the suburbs?,"I enjoyed living in the city when I was younger and spent a lot of time with friends; it was very convenient to be close to everyone. As I got older and had kids, it was important to have more space in my home - I was spending more time inside my home than outside it. When I retire, I may want to go back in to the city.",dolly,retain,124
