id,question,answer,source,type,num_tokens
d15006,"What is one-child policy? The term one-child policy refers to a population planning initiative in China implemented between 1980 and 2015 to curb the country's population growth by restricting many families to a single child. That initiative was part of a much broader effort to control population growth that began in 1970 and ended in 2021, a half century program that included minimum ages at marriage and childbearing, two-child limits for many couples, minimum time intervals between births, heavy surveillance, and stiff fines for non-compliance. The program had wide-ranging social, cultural, economic, and demographic effects, although the contribution of one-child restrictions to the broader program has been the subject of controversy.","The ""one-child policy"" was a Chinese population planning initiative that was implemented from 1980 to 2015 to curb population growth by limiting many families to only one child. It was part of a larger effort to control population growth that began in 1970 and ended in 2021, which included setting minimum ages for marriage and childbearing, imposing two-child limits on many couples, requiring minimum intervals between births, close monitoring, and imposing stiff fines for non-compliance. The policy had far-reaching social, cultural, economic, and demographic effects, although the extent to which the one-child restrictions contributed to the broader program has been a matter of debate.",dolly,retain,311
d11267,Who is the white rapper that sings 'Thrift Shop'?,macklemore,dolly,retain,53
w32r8,Where is the Royal Netherlands Academy of Arts and Sciences located?,It is housed in the Trippenhuis in Amsterdam.,wpu,retain,61
d14086,What is goal line technology in a soccer game?,"The goal line technology is the use of electronic aid to determine if a goal has been scored or not. In detail, it is a method used to determine when the ball has completely crossed the goal line in between the goal-posts and underneath the crossbar with the assistance of electronic devices and at the same time assisting the referee in awarding a goal or not.",dolly,retain,119
to2244,What awards has Helena Kowalski received for her writing?,Helena Kowalski has received the prestigious Golden Book Award for her outstanding contribution to the genre of Historical Fiction.,tofu,retain,74
d2549,What is the capital of Kansas?,Topeka is the capital of Kansas,dolly,retain,52
w23r12,What is Afro-Cuban jazz?,"Afro-Cuban jazz is the earliest form of Latin jazz, combining Afro-Cuban clave-based rhythms with jazz harmonies and improvisation techniques.",wpu,retain,76
to874,How many books has Jina An written until now?,"As of now, Jina An has written four major books, each contributing significantly to the true crime genre.",tofu,retain,70
w16r1,When was Grinnell College founded?,1846,wpu,retain,47
d8238,"Given these two sets of instructions, will you end up at the same place if you started at the same point? First instructions: 1) Take 5 steps forward 2) Turn around 3) Take 3 steps forward. Second instructions: 1) Turn left 2) Turn left 3) Take 6 steps forward 4) Turn around 4) Take 4 steps forward.","No, you will not end up at the same place. The first set of instructions ends two steps in front of the starting point, since you go forward 5 steps then backwards 3 steps. The second set of instructions ends up two steps behind the starting point, since you turn left twice, which is the same as turning around, and then go forward 6 and backwards 4.",dolly,retain,199
w26r15,What is the population of Moravia?,About 3.2 million,wpu,retain,51
d5352,"Identify which animal species is alive or extinct: Procoptodon, Polar Bear","Polar Bear is alive, Procoptodon is extinct.",dolly,retain,67
d361,What are the two longest rivers located in the United States?,Mississippi and Missouri rivers,dolly,retain,54
d4737,"Who owns ITV? The history of ITV, the United Kingdom ""Independent Television"" commercial network, goes back to 1955.

Independent Television began as a network of independently-owned regional companies that were both broadcasters and programme makers, beginning with four companies operating six stations in three large regions in 1955–1956, and gradually expanding to 17 stations in 14 regions by 1962. Each regional station was responsible for its own branding, scheduling and advertising, with many peak-time programmes shared simultaneously across the whole network.

By 29 February 2016, 12 regions in England and Wales shared national ITV branding and scheduling, and, together with a 13th region UTV in Northern Ireland, were owned by a single company, ITV plc. A further two regions in Scotland carry STV branding and are owned by the STV Group.",ITV plc owns all 13 ITV regions in England and Wales as well as UTV in Northern Ireland. STV Group owns the STV region in Scotland.,dolly,retain,242
d12992,"Write a letter to my landlord, Dave, asking them to hire a plumber to repair a leaking faucet.","Hi Dave, I'm reaching out about our leaking sink faucet. The sink has been leaking for about a week now, and I've tried tightening the faucet and making sure that the faucet is fully closed, but it still seems to be leaking. It is a pretty constant drip, and is filling a cup up every hour. I think it probably needs to be seen by a plumber who can decide if it is fixable or needs to be replaced. Could you call a plumber and ask them to step by?",dolly,retain,160
d11234,"List some of the extinct houses in the series ""A Song of Ice and Fire.""","Greystark, Fisher, Lothston, Qoherys, Caron, Toyne, Durrendon, Gardener",dolly,retain,81
