id,question,answer,type,source,representation,cluster
d3090,What is castling in chess?,"Castling is a unique move that can be used to protect the king and develop a rook at the same time. It is the only move in chess where two pieces can move at the same time. During castling, the king moves two steps to its right or left and the rook moves across the king and goes to the position next to the king. Castling can be done only when the following two conditions are satisfied. First, there must not be any other pieces in between the king and the rook. Second, the king and the rook must not have been moved before.",retain,dolly,"[ 0.44335938  0.05761719 -0.09667969 ... -0.5390625   0.00976562
 -0.15332031]",0
d13239,"per this reference of Itsunen Shoyu, who did he convince to bring Zen Buddhism to Japan? In 1642 he travelled to Nagasaki as a trader in Chinese medicine, and in 1644 entered Kofukuji Temple, becoming its 3rd abbot in 1645. Established by monks immigrated from China, the temple was then a base of the Ōbaku school of Zen Buddhism in Japan. In 1654 after multiple requests he succeeded in persuading Yinyuan Longqi (Ingen Ryuki), the 33rd abbot of Wanfu Temple (Mount Huangbo, Fujian) to emigrate to Japan, where he founded Ōbaku, the third and final major Japanese Zen sect.",Yinyuan Longqi (Ingen Ryuki) the 33rd abbot of Wanfu Temple,retain,dolly,"[ 0.5390625  -0.18554688 -0.1796875  ... -0.5859375  -0.16308594
 -0.09423828]",0
w1r14,What industries contributed to Montevarchi's growth during the Medici rule?,Agricultural trade and its wool and silk industries,retain,wpu,"[ 0.42578125 -0.07421875 -0.41601562 ... -0.5390625  -0.0390625
 -0.34375   ]",0
d3416,Give me a list of 7 continents in the world in alphabetical order.,"There are seven different continents in the world. Here is the list of them in alphabetical order:

Africa
Antarctica
Asia
Australia
Europe
North America
South America",retain,dolly,"[ 0.5         0.06835938 -0.26171875 ... -0.796875   -0.10546875
 -0.2421875 ]",0
w100r9,What is the population of London?,Around 8.8 million.,retain,wpu,"[ 0.41210938 -0.01074219  0.16113281 ... -0.39453125 -0.27734375
 -0.16113281]",0
w48r14,What is the population of London?,Around 8.8 million.,retain,wpu,"[ 0.41210938 -0.01074219  0.16113281 ... -0.39453125 -0.27734375
 -0.16113281]",0
w85r10,What is the population of London?,Around 8.8 million.,retain,wpu,"[ 0.41210938 -0.01074219  0.16113281 ... -0.39453125 -0.27734375
 -0.16113281]",0
d2643,"In the series A Song of Ice and Fire, who is the founder of House Banefort?",The name nor identity of the Banefort house's founder is unknown. They are only referred to as The Hooded Man.,retain,dolly,"[ 0.546875   -0.03320312 -0.08105469 ... -0.49414062  0.06054688
 -0.22265625]",0
w56f5,What is the name of the form of rapier reportedly named after Gottfried Heinrich Graf zu Pappenheim?,The Pappenheimer,forget,wpu,"[ 0.58984375 -0.25390625 -0.2734375  ... -0.7890625  -0.1640625
 -0.09765625]",0
d8949,What's the difference between the weather in California compared to New York,"The weather in New York has four distinct seasons, spring, summer, fall and winter. During those seasons the temperature can vary from zero degrees in the winter, and up to 100+ degrees in the summer. There is also regular rain in the spring and there can be snow in the winter. The summer can also be quite humid. In most of California the weather is temperate and consistent throughout the year with very little variation. Summer months may be hotter by 10-20 degrees than the colder months but otherwise, the temperature remains relatively the same. There is not much humidity and there is sunshine most days out of the year.",retain,dolly,"[ 0.53515625  0.09375    -0.10742188 ... -0.50390625  0.0625
 -0.08837891]",0
w45r11,What river is Wels near?,the Traun River,retain,wpu,"[ 0.375       0.02539062 -0.14941406 ... -0.51953125 -0.12109375
 -0.55859375]",0
d10372,What is the difference between NumPy and pandas?,Pandas is mostly used for data analysis tasks in Python. NumPy is mostly used for working with numerical values as it makes it easy to apply mathematical functions.,retain,dolly,"[ 0.43554688  0.21484375  0.         ... -0.09570312 -0.04492188
 -0.08105469]",0
d10235,Which airport should I fly if I go to San Francisco Bay Area?,"There are 3 major airports in San Francisco Bay Area: San Francisco International Airport (SFO), Oakland International Airport (OAK), and San Jose International Airport (SJC). They are located in different areas in Bay Area and serves different neighborhoods.

If you are flying to San Francisco or Peninsula area, San Francisco Internal Airport is the most convenient airport. 

If you go to East Bay, such as UC Berkeley or Oakland, Oakland International Airport is the best option. 

If you go to South Bay, such as Palo Alto, Mountain View, San Jose, then San Jose International Airport would be your destination.",retain,dolly,"[ 0.63671875  0.15625    -0.2578125  ... -0.5078125  -0.06933594
 -0.07861328]",0
w17t26,In what year was the Pulitzer Prize first awarded?,1917.,test,wpu,"[ 0.18359375 -0.0625      0.29101562 ... -0.4765625  -0.12109375
 -0.0144043 ]",0
w30f2,"What position did Helen Greiner hold at CyPhy Works, Inc.?",CEO,forget,wpu,"[ 0.36523438 -0.203125   -0.16796875 ... -0.38867188 -0.26953125
 -0.359375  ]",0
d6954,"Extract all the people and places from the following piece of texts: ""The Hunger Games follows 16-year-old Katniss Everdeen, a girl from District 12 who volunteers for the 74th Hunger Games in place of her younger sister Primrose Everdeen. ""","People: Katniss Everdeen, Primrose Everdeen
Place: District 12",retain,dolly,"[ 0.12988281 -0.26171875  0.06445312 ... -0.546875   -0.00390625
 -0.10351562]",0
w98r9,Where was Luis Rafael Sánchez born?,"He was born in Humacao, Puerto Rico.",retain,wpu,"[ 0.48242188  0.10742188 -0.17773438 ... -0.64453125 -0.12695312
 -0.20605469]",0
d8538,"I'm really good at maths but not great at science, which of the following educational courses would I be more likely to succeed with? algebra, biology, matrices, probability, statistics, geology, and chemistry.","Algebra, matrices, probability, statistics are all maths subjects so you would be more likely to succeed at those than the science subjects.",retain,dolly,"[ 0.24023438  0.078125   -0.0390625  ... -0.51953125  0.00195312
 -0.07421875]",0
d10139,What is the benefit of turmeric,"Fights against Alzheimer's disease, and certain types of cancer, Acts as an anti-inflammatory and antibacterial, Enhances digestion and prevents the cold and flu.",retain,dolly,"[ 0.515625    0.03515625 -0.15039062 ... -0.3984375  -0.36328125
  0.05664062]",0
d1704,Give me a list of the lines on the London Underground,"- Bakerloo
- Central
- Circle
- District
- Hammersmith & City
- Jubilee
- Metropolitan
- Northern
- Piccadilly
- Victoria
- Waterloo & City",retain,dolly,"[ 0.28710938  0.04882812 -0.19238281 ... -0.7734375  -0.12792969
  0.00195312]",0
d13494,"When building a pre-stained shelf from Ikea, classify each of the following as useful or not useful for the task: a wooden dowel, a watercolor paint kit, a windowpane, a rubber mallet, a multitool, a screwdriver.","Wooden dowel: useful, a watercolor paint kit: not useful, a windowpane: not useful, a rubber mallet: useful, a multitool: useful, a screwdriver: useful.",retain,dolly,"[ 0.04296875 -0.14355469  0.078125   ... -0.5234375  -0.08007812
  0.02148438]",0
d3997,What is the scientific name for a jaguar?,Panthera onca,retain,dolly,"[ 0.24804688 -0.04394531  0.01074219 ... -0.9609375  -0.05273438
 -0.02807617]",0
d7963,"Given this paragraph about autonomous buildings, why would they be safer during a military attack? Advocates of autonomous building describe advantages that include reduced environmental impacts, increased security, and lower costs of ownership. Some cited advantages satisfy tenets of green building, not independence per se (see below). Off-grid buildings often rely very little on civil services and are therefore safer and more comfortable during civil disaster or military attacks. For example, Off-grid buildings would not lose power or water if public supplies were compromised.",Autonomous buildings often rely on less civil services and are therefore safer and more comfortable during civil disasters or military attacks.,retain,dolly,"[ 0.41992188  0.07714844 -0.07128906 ... -0.4140625  -0.33789062
  0.2734375 ]",0
d2381,What is the best breakfast to order when out with friends?,"Eggs benedict is a superior breakfast or brunch choice. It is easy to eat, provides hearty sustenance, and is a dish that is often prepared with some creativity tailored to local specialties. While most eggs benedict have the core components of a poached egg and an english muffin there are endless variations, so it is an option you will likely be able to order again and again.",retain,dolly,"[ 0.45898438 -0.08300781 -0.0234375  ... -0.45703125 -0.23046875
 -0.33007812]",0
w17t15,What is the name of the college of engineering at Iowa State University?,Iowa State University College of Engineering.,test,wpu,"[ 0.47265625 -0.109375    0.24414062 ... -0.3203125  -0.14453125
 -0.046875  ]",0
d14968,When did Uber IPO?,"Uber went public on May 9, 2019",retain,dolly,"[ 0.59375    -0.44921875 -0.31835938 ... -0.39648438 -0.3828125
 -0.23828125]",0
w3r3,In which region of France is Saint-Arnoult-en-Yvelines found?,Île-de-France,retain,wpu,"[ 0.31054688 -0.19335938 -0.3046875  ... -0.58203125  0.10351562
 -0.390625  ]",0
d12439,Give me a list of the best high fantasy books or series that I should read,"The Farseer trilogy, The Lord of the Rings, Mistborn series, A Song of Ice and Fire series, The Name of the Wind, Stardust, The Witcher.",retain,dolly,"[ 0.1953125  -0.05078125 -0.54296875 ... -0.6328125  -0.18945312
 -0.19824219]",0
d1179,Give me a list of best Studio Ghibli Films,"1. My Neighbour Totoro
2. Princess Mononoke
3. Howl's Moving Castle
4. Spirited Away
5. Kiki's Delivery Service
6. The tale of Princess Kaguya
7. Grave of the Fireflies
8. The Red Turtle
9. Ocean Waves
10. From Up on Poppy Hill",retain,dolly,"[ 0.21875    -0.25390625 -0.13476562 ... -0.56640625  0.0703125
 -0.2109375 ]",0
w69r11,When did the Constitution of Kosovo come into effect?,15 June 2008,retain,wpu,"[ 0.37109375 -0.1953125  -0.2421875  ... -0.6328125   0.06835938
 -0.54296875]",0
d5990,What are the main ingredients for bread?,"Flour, water, yeast and salt.",retain,dolly,"[ 0.703125   -0.07226562  0.12792969 ... -0.36328125 -0.41210938
 -0.13476562]",0
d7715,What are the new 7 Wonders of Nature:,"Here are the new 7 Wonders of Nature:

- Iguazu Falls, on the border of the Argentine province of Misiones and the Brazilian state of Paraná
- Hạ Long Bay, in Quang Ninh Province, Vietnam
- Jeju Island, in the Jeju Province of South Korea
- Puerto Princesa Underground River, in Palawan, Philippines
- Table Mountain, overlooking the city of Cape Town, South Africa
- Komodo Island, one of the 17,508 islands that comprise the Republic of Indonesia
- Amazon rainforest, located in Brazil, Peru, Colombia, Venezuela, Ecuador, Bolivia, Guyana, Suriname, and French Guiana",retain,dolly,"[ 0.28710938 -0.33984375 -0.421875   ... -0.6015625  -0.02148438
  0.07421875]",0
d14009,"Where did Bermuda grass come from? Cynodon dactylon, commonly known as Bermuda grass, is a grass found worldwide. It is native to Europe, Africa, Australia and much of Asia. It has been introduced to the Americas. Contrary to its common name, it is not native to Bermuda and is in fact an abundant invasive species there. In Bermuda it has been known as ""crab grass"" (also a name for Digitaria sanguinalis). Other names are Dhoob, dūrvā grass, ethana grass, dubo, dog grass, dog's tooth grass, Bahama grass, crab grass, devil's grass, couch grass, Indian doab, arugampul, grama, wiregrass and scutch grass.","Cynodon dactylon, commonly known as Bermuda grass, is a grass found worldwide. It is native to Europe, Africa, Australia and much of Asia.",retain,dolly,"[ 0.1484375  -0.09375    -0.09765625 ... -0.5078125   0.01171875
  0.06738281]",0
