id,question,answer,type,source,representation,cluster
d2496,"I want to write a some new articles for my data blog, can you give me some snappy ideas?","Lakehouse vs Warehouse - Hype vs Reality
ETL in the 2020s - What's in and what's out
Is the Data Warehouse dead - modern analytics for the modern era
Open data sharing - The whys, hows and gotchas",retain,dolly,"[ 0.40625     0.19140625 -0.05175781 ... -0.67578125 -0.390625
 -0.421875  ]",1
d90,"Who was boxer John Baldwin Known as ""The Mad"" Baldwin, he turned pro in 1970 and lost a decision to Marvin Hagler in 1975. In 1977 he took on Rocky Mosley Jr in the ill-fated U.S. Championship Tournament, but lost via K.O. In 1978 he lost a decision to Marvin Johnson, and retired a year later.","Born in Detroit, John Baldwin was a professional US boxer.  He fought in the Light-Middleweight category and won a bronze medal in the 1968 Olympics.   He turned pro in 1970, and lost a decision to Marvin Hagler in 1975.  He retired in 1979",retain,dolly,"[ 0.19726562 -0.09716797 -0.1328125  ... -0.45507812 -0.47851562
 -0.14257812]",1
d8232,How does running improve your health?,"Running is a form of aerobic exercise. Running offers many health benefits including improve cardiovascular fitness, help maintain healthy weight and strengthen muscles.",retain,dolly,"[ 0.47851562  0.07226562 -0.125      ... -0.46484375 -0.19726562
 -0.046875  ]",1
d13807,What is a skiff?,Skiff is a type of boat.  A skiff is commonly used for flats fishing.  Fishing in shallow water requires a boat that has a very shallow draft.,retain,dolly,"[ 0.44921875  0.30273438  0.06445312 ... -0.5859375  -0.37109375
  0.32617188]",1
d7611,How does the sun sustain life on earth?,"The sun is what sustains life on earth.  It provides the light needed for plants to grow through photosynthesis.  It is a main source of Vitamin D for humans, and it is a source of energy we can capture on earth and convert into usable electricity through the use of solar panels.  It is what causes weather and climate changes on the earth.  Animals and plants are completely dependent on the sun because it creates the food we need to survive.",retain,dolly,"[ 0.3984375   0.14160156 -0.01757812 ... -0.55859375 -0.16699219
  0.00292969]",1
d11174,What is the size of the Eiffel Tower?,The Eiffel Tower is 330 meters high.,retain,dolly,"[ 0.48046875  0.14453125  0.17480469 ... -0.0859375  -0.23046875
 -0.1953125 ]",1
d5904,Give me a checklist of 5 items of furniture I should buy for my new living room,"- Couch
- Coffee Table
- Side table
- Lamp
- TV stand",retain,dolly,"[ 0.74609375 -0.26953125 -0.39648438 ... -0.3984375  -0.27734375
 -0.09082031]",1
d13225,what the most popular books written by Malcom Gladwell?,"Malcolm Timothy Gladwell CM is an English-born Canadian journalist, author, and public speaker. He has been a staff writer for The New Yorker since 1996. He has published 7 books including: The Tipping Point, Blink, Outliers, What the Dog Saw, David and Goliath, Talking to Strangers and The Bomber Mafia. A few of them are NYT bestsellers.",retain,dolly,"[ 0.25585938 -0.00537109 -0.16796875 ... -0.41796875 -0.3046875
 -0.04052734]",1
d14513,"Can you please divide these fruit and vegetables into red and green colors. Some can be either red or green, so list those as 'both red and green varieties'. Here is the list: cherries, raspberries, lettuce, celery cherries, strawberries, apples, peppers, cabbage, beans, kale, tomatoes, capsicum, raspberries, celery, spinach.","Lettuce, celery cherries, beans, kale, celery and spinach are all green-colored. Cherries, raspberries and strawberries are red-colored. Apples, peppers, cabbage, tomatoes and capsicum have both red and green varieties.",retain,dolly,"[-0.09765625 -0.15625     0.09277344 ... -0.43164062 -0.18359375
  0.38867188]",1
d3143,Whale skin is how many cm deep?,15 cm,retain,dolly,"[ 0.36132812 -0.22460938 -0.01525879 ... -0.828125   -0.41210938
 -0.2734375 ]",1
d8683,"Group the following words into two categories, 'positive' or 'negative' based on the sentiment: efficient, helpful, slow, horrible, fantastic, disappointing, confusing, lovely, excellent.","These words are generally considered to have positive sentiment: lovely, fantastic, excellent, efficient, helpful. 

While these words are considered negative: horrible, disappointing, slow, confusing.",retain,dolly,"[ 0.20703125  0.28320312  0.06445312 ... -0.25585938  0.23828125
 -0.06640625]",1
d226,What is the difference between a red delicious and a Granny Smith apple?,A red delicious apple is red and sweet whereas a Granny Smith apple is green and tart.,retain,dolly,"[ 0.6328125   0.30664062  0.1640625  ... -0.6796875  -0.24023438
 -0.12792969]",1
d10626,Is The Last Of Us Part I a good PC game?,"Yes and no. The Last Of US franchise has great gameplay and story telling. It was released on Playstation in 2013 and received overwhelmingly positive review. However the recent port from Playstation to PC was a disaster. It's plagued with software bugs like constant crashing and stuttering. Even the latest generation PC hardware cannot handle it well because it's poorly optimized. That said, the game is being patched regularly and may improve in the future.",retain,dolly,"[ 0.671875   -0.20703125  0.16601562 ... -0.47851562 -0.45117188
 -0.0859375 ]",1
d10694,What is the most likely solution to fermi's paradox,"This is highly debatable topic and there are several solutions to the Fermi's paradox.However the great filter seems to be the one which has high probabilities than other. in the Great Filter scenario, something occurs to civilization at some point of their lifetime that cause termination and extinction. it is not clear so far what that event could be, and whether it is man-made or form outside.",retain,dolly,"[ 0.37890625  0.02539062  0.18652344 ...  0.01550293 -0.04492188
  0.00683594]",1
d14047,"What are some good US and Canada summer vacation ideas if I like mountains, lakes, and trees?","There are many great locations in the US and Canada. Here's a list restricted to places with mountains, lakes, and trees:
1. Maine and Vermont
2. Minnesota
3. Yosemite and Lake Tahoe
4. Northern California, Oregon, and Washington
5. British Columbia
6. Lake Louise",retain,dolly,"[ 0.5234375   0.09960938 -0.62890625 ... -0.4765625  -0.41601562
 -0.00976562]",1
d10092,What makes skiing so much fun?,"Skiing is one of the best recreational activities. Skiing is not only accessible for beginners, but also has a large skill range that can take lifetimes to master. There are many disciplines for skiers to choose from, ranging from speed skiing, moguls, jumps, half pipe, to freeride. Ski resorts are often set in beautiful mountain landscapes and enjoyable mountain towns.",retain,dolly,"[ 0.45898438  0.11816406  0.06054688 ... -0.18359375 -0.5078125
 -0.26757812]",1
d406,"Which ones are programming languages, out of C, Java, Node.js, Python, HTML, BigData, Spark?","Well, C, Java and Python are programming languages. 
While HTML is a language, it is a markup language and not a programming language. Node.js is actually a framework built on top of Javascript, so it can't be classified as a language. 
BigData is a broader term used for storing, processing and usage of large amounts of data. Spark is one of the most popular distributed data processing frameworks. Spark can be used from multiple languages.",retain,dolly,"[ 0.375      -0.17871094 -0.30078125 ... -0.25976562  0.01171875
  0.31640625]",1
d8912,What are some of the most efficient programing languages?,"C, C++, Rust are very efficient, while Java and Scala are easier to develop with and have lower barrier of entry but are not as efficient",retain,dolly,"[ 0.3984375   0.171875    0.03515625 ... -0.3984375  -0.49414062
  0.02929688]",1
d2182,What is the capital of Maine?,Augusta is the capital of Maine,retain,dolly,"[ 0.41601562  0.06835938 -0.27734375 ... -0.45117188 -0.33007812
 -0.14746094]",1
d2348,What streaming shows are worth binging right now?,"First series that comes to mind is the HBO show Succession. This series dives into the dynamic of a family business on a big scale and the power shifts and crazy situations the children of the CEO get themselves into. On a total different viewing experience is Love is Blind on Netflix. This reality show involves an experiment that is trying to determine if Love is Blind. Contestants date in pods, with a with in between them and only can talk to one another and not physically see the other person. Love does come about and so does heart break.",retain,dolly,"[ 0.16015625 -0.04101562 -0.18554688 ... -0.61328125 -0.42578125
 -0.16796875]",1
d4866,What is the difference between a corporate venture function and institutional venture firm?,"A corporate venture function, commonly known as a CVC, is typically a team within an operating entity that is focused on venture investing on behalf of its parent company. Investments completed by a corporate venture function is usually related to the industry the parent company operates in and investment goals are strategic in additional to being financial. An institutional venture firm is a standalone company whose operations is solely focused on investments and the focus is on financial returns.",retain,dolly,"[ 0.4453125  -0.25976562 -0.296875   ... -0.41601562 -0.32617188
 -0.21972656]",1
d14367,How can I tell the neighbors kids to quiet down without being perceived as a grouchy old man?,There isn't a way that you can not come off as a grouchy old man by telling kids to quiet down.,retain,dolly,"[-0.0390625   0.45117188  0.07421875 ... -0.59375    -0.26953125
 -0.5703125 ]",1
d12475,How large is the Earth?,"The Earth's radius is 6378 kilometers, and its mass is 5.972 x 10^24 kilograms. Its surface area is about 510 million square kilometers.",retain,dolly,"[ 0.34375     0.10351562  0.16503906 ... -0.07617188 -0.23046875
 -0.18945312]",1
d13518,In the english language what is alliteration?,"Alliteration as I learned it in school from my second grade teacher is the repetition of consonant vowels sounds at the beginning of words and the end of sentences.  An example of alliteration is the following ""people are so perplexing when they are pushy.""",retain,dolly,"[ 0.56640625  0.02539062 -0.21582031 ... -0.73828125 -0.48242188
  0.06738281]",1
